-4.000000, -0.653644
-3.920000, -0.712033
-3.840000, -0.765867
-3.760000, -0.814803
-3.680000, -0.858526
-3.600000, -0.896758
-3.520000, -0.929254
-3.440000, -0.955806
-3.360000, -0.976244
-3.280000, -0.990437
-3.200000, -0.998295
-3.120000, -0.999767
-3.040000, -0.994844
-2.960000, -0.983557
-2.880000, -0.965979
-2.800000, -0.942222
-2.720000, -0.912438
-2.640000, -0.876818
-2.560000, -0.835589
-2.480000, -0.789015
-2.400000, -0.737394
-2.320000, -0.681056
-2.240000, -0.620362
-2.160000, -0.555699
-2.080000, -0.487482
-2.000000, -0.416147
-1.920000, -0.342150
-1.840000, -0.265964
-1.760000, -0.188077
-1.680000, -0.108987
-1.600000, -0.029200
-1.520000, 0.050774
-1.440000, 0.130424
-1.360000, 0.209239
-1.280000, 0.286715
-1.200000, 0.362358
-1.120000, 0.435682
-1.040000, 0.506220
-0.960000, 0.573520
-0.880000, 0.637151
-0.800000, 0.696707
-0.720000, 0.751806
-0.640000, 0.802096
-0.560000, 0.847255
-0.480000, 0.886995
-0.400000, 0.921061
-0.320000, 0.949235
-0.240000, 0.971338
-0.160000, 0.987227
-0.080000, 0.996802
0.000000, 1.000000
0.080000, 0.996802
0.160000, 0.987227
0.240000, 0.971338
0.320000, 0.949235
0.400000, 0.921061
0.480000, 0.886995
0.560000, 0.847255
0.640000, 0.802096
0.720000, 0.751806
0.800000, 0.696707
0.880000, 0.637151
0.960000, 0.573520
1.040000, 0.506220
1.120000, 0.435682
1.200000, 0.362358
1.280000, 0.286715
1.360000, 0.209239
1.440000, 0.130424
1.520000, 0.050774
1.600000, -0.029200
1.680000, -0.108987
1.760000, -0.188077
1.840000, -0.265964
1.920000, -0.342150
2.000000, -0.416147
2.080000, -0.487482
2.160000, -0.555699
2.240000, -0.620362
2.320000, -0.681056
2.400000, -0.737394
2.480000, -0.789015
2.560000, -0.835589
2.640000, -0.876818
2.720000, -0.912438
2.800000, -0.942222
2.880000, -0.965979
2.960000, -0.983557
3.040000, -0.994844
3.120000, -0.999767
3.200000, -0.998295
3.280000, -0.990437
3.360000, -0.976244
3.440000, -0.955806
3.520000, -0.929254
3.600000, -0.896758
3.680000, -0.858526
3.760000, -0.814803
3.840000, -0.765867
3.920000, -0.712033
4.000000, -0.653644
